subject_id,epoch_index,start_time,end_time,raw_stage,target_stage,delta_absolute,theta_absolute,alpha_absolute,beta_absolute,delta_relative,theta_relative,alpha_relative,beta_relative,spectral_entropy,dominant_frequency
SC4001,10,300.0,330.0,Sleep stage W,W,4.285512911692711e-10,2.860358562629646e-11,8.838055470807341e-12,1.0789938368941886e-11,0.8988395296127633,0.059992896951566156,0.01853685611446268,0.02263071732120789,0.5542053971082572,0.5859375
SC4001,11,330.0,360.0,Sleep stage W,W,5.304321966425773e-10,5.736018449130607e-11,9.572059818251452e-12,1.4986173902530862e-11,0.8662230163163456,0.09367212688260279,0.01563166523564816,0.02447319156540352,0.6399561022272032,0.5859375
SC4001,12,360.0,390.0,Sleep stage W,W,5.502500720979647e-10,5.640366114375656e-11,1.1429551248443261e-11,1.498142850826878e-11,0.8691845569653895,0.08909620136084911,0.018054317376668485,0.02366492429709292,0.6381564536892532,1.171875
SC4001,13,390.0,420.0,Sleep stage W,W,2.005385110458364e-10,3.647666071052132e-11,6.671542036109901e-12,1.0836318223881707e-11,0.7878992696934192,0.14331379137499128,0.026211938398098895,0.04257500053349055,0.711210118010053,0.5859375
SC4001,14,420.0,450.0,Sleep stage W,W,1.5849907476196062e-10,1.6767949966029634e-11,3.4425562647172553e-12,6.726043750499618e-12,0.8547390771403905,0.09042464191683793,0.018564697422539696,0.0362715835202319,0.668619847940628,1.07421875
SC4001,15,450.0,480.0,Sleep stage W,W,3.167009833645321e-10,3.318295152940099e-11,9.792018278523526e-12,1.4301917240505771e-11,0.8468441809533203,0.08872971946911978,0.026183416328112566,0.0382426832494473,0.6970817741278394,1.7578125
SC4001,16,480.0,510.0,Sleep stage W,W,1.5149255417436642e-10,2.6627629197164413e-11,6.128427246676111e-12,9.025194238829194e-12,0.7838235206598477,0.1377715372078527,0.03170852486300089,0.04669641726929883,0.7412986683613242,1.07421875
SC4001,17,510.0,540.0,Sleep stage W,W,2.542005794523336e-10,3.8271307472403616e-11,9.210072507896752e-12,1.5446075042575236e-11,0.8015708225637971,0.1206809342344516,0.029042126544055916,0.04870611665769556,0.6972493042763681,0.5859375
SC4001,18,540.0,570.0,Sleep stage W,W,2.738474267897696e-10,3.483859096041042e-11,7.833812625645577e-12,1.0524361583833626e-11,0.8373407433070957,0.10652563725916203,0.023953376388386908,0.03218024304535517,0.6682984901101984,1.26953125
SC4001,19,570.0,600.0,Sleep stage W,W,1.2810672301148942e-10,1.935762629223983e-11,7.347740757934745e-12,1.7679610984354466e-11,0.7426834000397055,0.11222352249326752,0.042597647964376366,0.10249542950265059,0.7646193574699336,1.07421875
SC4001,20,600.0,630.0,Sleep stage W,W,1.5196746868221272e-10,1.5551119165981833e-11,5.0724941349984425e-12,9.020436418518058e-12,0.8367721938543131,0.08562848492673203,0.027930464871608343,0.04966885634734648,0.6025154200928364,0.5859375
SC4001,21,630.0,660.0,Sleep stage W,W,6.007035716790408e-11,1.157114664401963e-11,4.188396548044813e-12,5.943574576419744e-12,0.734594649605302,0.141502445053495,0.05121950059359682,0.07268340474760626,0.6942879775864204,0.5859375
SC4001,22,660.0,690.0,Sleep stage W,W,7.905151177356923e-11,1.084396446079675e-11,6.682822313969564e-12,1.170712994078214e-11,0.7300290803347897,0.10014241631676722,0.061714880822041206,0.10811362252640175,0.7578007182499339,0.9765625
SC4001,23,690.0,720.0,Sleep stage W,W,6.845163632913349e-11,1.5871411546174317e-11,5.96351448139615e-12,1.1426087891207715e-11,0.6729903916798089,0.15604166745719206,0.05863100083284469,0.11233694003015432,0.7238015749831946,0.5859375
SC4001,24,720.0,750.0,Sleep stage W,W,1.1364434165911553e-10,1.4709136181536863e-11,4.366001687071113e-12,7.84783582871702e-12,0.8084691762871357,0.10464122576602168,0.031059863923559455,0.055829734023283,0.6734476168096795,0.5859375
SC4001,25,750.0,780.0,Sleep stage W,W,2.669947214655853e-10,2.2231576516544623e-11,6.569528777650336e-12,1.0763778667012433e-11,0.8709390172063762,0.0725195887618455,0.021429857885236478,0.03511153614654184,0.6699594444238675,0.5859375
SC4001,26,780.0,810.0,Sleep stage W,W,2.356724273675729e-10,2.5637138318612362e-11,6.8410034824898806e-12,1.0683776774882357e-11,0.8452058750871331,0.09194397566719384,0.02453429278713985,0.03831585645853326,0.6675176261278447,0.5859375
SC4001,27,810.0,840.0,Sleep stage W,W,5.589471242076091e-11,1.4166118033572286e-11,5.7103198538967996e-12,1.1899535180769198e-11,0.6375530442016962,0.16158329268852167,0.06513374250522228,0.13572992060455988,0.8038865697730393,1.07421875
SC4001,28,840.0,870.0,Sleep stage W,W,1.440649134211585e-10,2.129743350772874e-11,8.172422463533819e-12,1.1840750350854188e-11,0.7771517707444467,0.11488805823564703,0.04408576965745924,0.06387440136244704,0.6643031559066519,0.5859375
SC4001,29,870.0,900.0,Sleep stage W,W,3.0787126941249483e-10,2.7244109823564914e-11,6.95412425495883e-12,1.0564319848197203e-11,0.873062222157681,0.07725892418821512,0.01972052535717573,0.02995832829692819,0.6645462345466887,0.5859375
SC4001,30,900.0,930.0,Sleep stage W,W,1.7625577935649718e-10,2.4445514377978745e-11,7.0055788176327925e-12,1.2310062014693843e-11,0.8011009684483246,0.11110742191781828,0.0318410891026469,0.05595052053121032,0.6463112848552688,0.5859375
SC4001,31,930.0,960.0,Sleep stage W,W,6.862108420721018e-11,2.32324813815176e-11,5.5674137582269265e-12,1.0589368549672813e-11,0.6353195369103406,0.2150949592695739,0.05154518864762181,0.0980403151724637,0.7741890975010568,0.9765625
SC4001,32,960.0,990.0,Sleep stage W,W,2.0836290928799584e-10,1.7974949038421128e-11,6.370813848116926e-12,1.0396677377849013e-11,0.8570889520598518,0.07393892841731972,0.0262059796703247,0.042766139852503736,0.6809513266253125,1.171875
SC4001,33,990.0,1020.0,Sleep stage W,W,1.294622866480388e-10,2.2998133317241494e-11,6.355222884869057e-12,1.2332885656092138e-11,0.7564323677098839,0.13437529097074763,0.03713279302098874,0.07205954829837978,0.7532487124055215,1.7578125
SC4001,34,1020.0,1050.0,Sleep stage W,W,9.126419372139767e-11,2.0151505616262134e-11,5.308787678538024e-12,7.578921741846452e-12,0.734205076379223,0.16211547066651166,0.04270830326842881,0.060971149685836626,0.730567784521931,0.68359375
SC4001,35,1050.0,1080.0,Sleep stage W,W,2.468679724948639e-10,2.804452131146773e-11,7.621658106647835e-12,1.042482061879018e-11,0.8426708025407639,0.09572849422943165,0.02601612792665469,0.03558457530314991,0.6518411270333474,0.5859375
SC4001,36,1080.0,1110.0,Sleep stage W,W,1.6077721621558646e-10,2.043213491456317e-11,7.543835682780457e-12,1.6762147067644046e-11,0.7823125076838053,0.09941902888100979,0.03670692371384907,0.08156153972133585,0.6764730272053104,0.5859375
SC4001,37,1110.0,1140.0,Sleep stage W,W,2.3966336723380055e-10,2.8844141440004028e-11,7.216953361061472e-12,9.656698362474752e-12,0.839800941660316,0.10107233918260007,0.02528882197764278,0.033837897179440905,0.6675218548635338,1.26953125
SC4001,38,1140.0,1170.0,Sleep stage W,W,7.553390398392346e-11,2.0831962471362105e-11,5.335432978969362e-12,1.161615642250058e-11,0.6665690066268855,0.18383718831188525,0.0470839460578243,0.10250985900340503,0.7579904130435176,1.07421875
SC4001,39,1170.0,1200.0,Sleep stage W,W,1.8958615772574993e-10,2.2803176679542243e-11,6.30815650100615e-12,1.1822485490974536e-11,0.8224283235177045,0.09892060998758637,0.027364901730402822,0.05128616476430631,0.6752200377630209,0.5859375
SC4001,40,1200.0,1230.0,Sleep stage W,W,3.478255168412894e-10,2.662139357467361e-11,8.46448369133884e-12,1.1819092951245953e-11,0.8811721623865821,0.06744194950091359,0.02144370391660008,0.029942184195904033,0.6258474427312591,0.5859375
SC4001,41,1230.0,1260.0,Sleep stage W,W,3.470951042620401e-10,2.5609656339194194e-11,6.559623053681992e-12,9.054403701680335e-12,0.8938406164296645,0.06595008321262762,0.016892365930413333,0.02331693442729464,0.6195319501251049,0.5859375
SC4001,42,1260.0,1290.0,Sleep stage W,W,3.1953567217458924e-10,2.7610095640699502e-11,6.425159763197121e-12,1.0910774356338068e-11,0.8766850859133888,0.0757516646079443,0.017628209397315808,0.029935040081351238,0.6171565422945493,0.5859375
SC4001,43,1290.0,1320.0,Sleep stage W,W,1.9108603206901154e-10,1.8690515733244844e-11,6.571371822760534e-12,1.4457326629786022e-11,0.8279102627418511,0.0809795965929258,0.02847150110056819,0.06263863956465492,0.6873256143768585,1.171875
SC4001,44,1320.0,1350.0,Sleep stage W,W,3.610654719192351e-11,8.171477707931931e-12,3.819917702429709e-12,6.675068001714934e-12,0.6592032607622749,0.14918803289836266,0.0697408753016534,0.12186783103770917,0.783026900872772,0.5859375
SC4001,45,1350.0,1380.0,Sleep stage W,W,1.4032598322815723e-10,2.7596759595684577e-11,7.33044234524385e-12,1.4756696792201744e-11,0.7385193958319874,0.14523854923138751,0.03857926898105937,0.07766278595556557,0.7480052370678353,1.26953125
SC4001,46,1380.0,1410.0,Sleep stage W,W,8.234898199836364e-11,1.6009759222046203e-11,6.426698251443255e-12,1.0969977860993455e-11,0.7114049942178943,0.13830678158250917,0.05551963268348588,0.09476859151611071,0.726168043248216,0.5859375
SC4001,47,1410.0,1440.0,Sleep stage W,W,7.887811088547464e-11,1.7136727791274595e-11,6.816361839454129e-12,1.4626965793575597e-11,0.6715421614657682,0.14589643555373533,0.05803225142709071,0.1245291515534057,0.7832615503271014,0.5859375
SC4001,48,1440.0,1470.0,Sleep stage W,W,3.499753479210864e-10,2.7283612411430052e-11,8.669151110061505e-12,1.3494744569168473e-11,0.8762026074712013,0.06830758931488809,0.021704193887709215,0.033785609326201435,0.654680155489597,0.5859375
SC4001,49,1470.0,1500.0,Sleep stage W,W,1.7001279160792936e-10,2.0026759734551423e-11,6.314076079786126e-12,7.358305306283112e-12,0.8345745353782225,0.09830921275111289,0.030995121371705556,0.036121130498958993,0.630911107755951,0.5859375
SC4001,50,1500.0,1530.0,Sleep stage W,W,8.917232129031803e-11,1.4031873956338192e-11,4.642086807776631e-12,8.496396712969186e-12,0.7664626793456912,0.12060813886184794,0.03990011968915825,0.07302906210330258,0.7010529949975932,1.171875
SC4001,51,1530.0,1560.0,Sleep stage W,W,2.739345796465741e-10,1.7577712920766557e-11,5.937426226574467e-12,1.1325268416927553e-11,0.8871657063968128,0.05692725657458731,0.019228974083059968,0.03667806294553986,0.640506964053414,1.26953125
SC4001,52,1560.0,1590.0,Sleep stage W,W,1.4702685490667243e-10,2.469123715087441e-11,6.968425436335283e-12,9.951439835127505e-12,0.779412886931542,0.13089219953654194,0.036940738412372776,0.05275417511954327,0.713516613695422,1.07421875
SC4001,53,1590.0,1620.0,Sleep stage W,W,1.7692423214361878e-10,2.10254441912693e-11,7.996150135144129e-12,1.5212628832932888e-11,0.7999885507486032,0.09506959235389184,0.0361557514235221,0.0687861054739829,0.7284600281236361,0.68359375
SC4001,54,1620.0,1650.0,Sleep stage W,W,6.79105570154165e-11,1.5341552096619894e-11,6.291463040928506e-12,1.4797819920798786e-11,0.6508496356595227,0.14703227349865386,0.06029690534012413,0.1418211855016994,0.788617000331428,1.07421875
SC4001,55,1650.0,1680.0,Sleep stage W,W,1.9822240629782906e-10,2.009799740636283e-11,5.482113877548346e-12,1.3815980383003135e-11,0.8342044411342096,0.08458094625842162,0.02307107369377343,0.05814353891359535,0.6615954850342887,0.5859375
SC4001,56,1680.0,1710.0,Sleep stage W,W,1.1567020399313276e-10,2.1098854897683944e-11,6.1578395599821326e-12,1.7806855876695687e-11,0.719638538134654,0.13126586251880296,0.03831080525522694,0.11078479409131622,0.75427511940312,0.5859375
SC4001,57,1710.0,1740.0,Sleep stage W,W,4.552736211319855e-11,4.101181321444995e-11,7.217864844006052e-12,1.413182289765022e-11,0.4219838898844735,0.3801301825574444,0.06690092599612897,0.130985001561953,0.8425889257978522,2.05078125
SC4001,58,1740.0,1770.0,Sleep stage W,W,4.919446953245669e-11,2.4228863293279887e-11,5.791686442944848e-12,8.888145272941623e-12,0.5583734680632895,0.2750055962159375,0.06573755293668992,0.1008833827840832,0.8184447073669886,1.171875
SC4001,59,1770.0,1800.0,Sleep stage W,W,1.861597926696283e-10,2.0890158610250176e-11,6.517320027875887e-12,1.0941299544687538e-11,0.829187910122067,0.09304837909275285,0.02902927047787138,0.0487344403073088,0.658627309891423,0.5859375
SC4001,60,1800.0,1830.0,Sleep stage W,W,1.5096941211699637e-10,2.6062084962143734e-11,6.323327350985448e-12,1.1149590189588936e-11,0.7761747331656424,0.13399225417633345,0.03250994258073015,0.057323070077293974,0.7356568461786477,0.5859375
SC4001,61,1830.0,1860.0,Sleep stage W,W,1.3230416396537375e-10,2.226043742032972e-11,5.030183593137122e-12,9.174330743455912e-12,0.7839358723848235,0.1318987619568883,0.029805119091896575,0.05436024656639158,0.7079146880218773,0.5859375
SC4001,62,1860.0,1890.0,Sleep stage W,W,5.7005627735163194e-11,1.446610934002874e-11,4.530632247401201e-12,9.425632954767319e-12,0.6672944024850554,0.16933685623434566,0.05303451007424386,0.11033423120635512,0.7807560981572418,0.5859375
SC4001,63,1890.0,1920.0,Sleep stage W,W,1.963785929991122e-10,2.1800885008439025e-11,6.535268994328735e-12,1.1475983780682509e-11,0.8314407273666409,0.09230203461502032,0.027669455836288145,0.04858778218205064,0.659545966820824,0.5859375
SC4001,64,1920.0,1950.0,Sleep stage W,W,1.86698761658744e-10,2.0264091240961515e-11,4.6579807124137465e-12,1.0069472439158315e-11,0.8421602413935053,0.091407204951372,0.0210112061072095,0.04542134754791315,0.6744646387300021,0.68359375
SC4001,65,1950.0,1980.0,Sleep stage W,W,1.6007694006073077e-10,2.086892689600729e-11,7.901580655731855e-12,1.5950694281993794e-11,0.7816327754732336,0.10189998162562157,0.03858228684420237,0.07788495605694258,0.7191189532037705,0.5859375
SC4001,66,1980.0,2010.0,Sleep stage W,W,3.609398102475246e-10,3.7453737998802375e-11,9.745092146381226e-12,1.614993339046917e-11,0.8506941561711118,0.08827420843518217,0.022968075853396004,0.03806355954030997,0.6168092515214902,0.5859375
SC4001,67,2010.0,2040.0,Sleep stage W,W,2.906764921509199e-10,2.6146509968090994e-11,5.947107357658722e-12,8.711621259843684e-12,0.8769004901267742,0.07887768025705831,0.01794098077274108,0.026280848843426418,0.6613645246894587,0.5859375
SC4001,68,2040.0,2070.0,Sleep stage W,W,5.212234779452416e-10,4.7584152283637064e-11,1.0022996464554347e-11,1.1577716743540193e-11,0.8828186182312697,0.08059532493499853,0.01697638012059075,0.019609676713141046,0.6151767473482415,0.5859375
SC4001,69,2070.0,2100.0,Sleep stage W,W,3.36553184461232e-10,3.576108379196909e-11,8.095690512826119e-12,1.1624972662918471e-11,0.8584775423825479,0.09121912596314291,0.02065043154016346,0.029652900114145665,0.6478559528095272,0.5859375
SC4001,70,2100.0,2130.0,Sleep stage W,W,5.447269891623815e-10,5.455180248212807e-11,1.3949426339291814e-11,2.2970978689758756e-11,0.8562208063300749,0.08574641836606896,0.02192619294747302,0.03610658235638324,0.663058207791428,0.5859375
SC4001,71,2130.0,2160.0,Sleep stage W,W,1.4689601640053906e-10,1.1437870223171487e-11,4.5064271805915824e-12,6.896369331894548e-12,0.865434705606152,0.067385965201133,0.026549518332319635,0.04062981086039547,0.6215639488565787,0.5859375
SC4001,72,2160.0,2190.0,Sleep stage W,W,2.038806791554136e-10,2.2108435661733352e-11,4.615220539502411e-12,9.118128317498657e-12,0.8504863333648458,0.09222513119081362,0.019252349023810414,0.03803618642053013,0.6766989834017796,0.5859375
SC4001,73,2190.0,2220.0,Sleep stage W,W,7.410492169260636e-11,9.203005203591771e-12,4.106753842098525e-12,6.250860150180693e-12,0.7911652566106377,0.09825390550564701,0.04384487403951706,0.0667359638441982,0.665012200018642,0.5859375
SC4001,74,2220.0,2250.0,Sleep stage W,W,2.2150824340675347e-10,2.1918568397379186e-11,8.250757334504319e-12,9.153548253248886e-12,0.849240096893609,0.08403356400320756,0.03163256522843463,0.03509377387474874,0.6565182686823259,0.5859375
SC4001,75,2250.0,2280.0,Sleep stage W,W,9.866987195658255e-11,1.7215333585397006e-11,4.214962407879196e-12,8.065390946292683e-12,0.7698626121275817,0.13432105889965382,0.03288685700106414,0.06292947197170043,0.7091280130183069,0.5859375
SC4001,76,2280.0,2310.0,Sleep stage W,W,1.5383195797568206e-10,2.2725843196250183e-11,7.322973903695768e-12,9.349178269903535e-12,0.796108239495362,0.11761035389586881,0.03789771604716435,0.048383690561604825,0.7118572443325786,0.5859375
SC4001,77,2310.0,2340.0,Sleep stage W,W,3.1053503336861894e-10,3.114684121000771e-11,8.531980640501719e-12,1.093510160012604e-11,0.8598530537194202,0.08624375239603943,0.023624547376920022,0.030278646507620324,0.6623894609149066,0.5859375
SC4001,78,2340.0,2370.0,Sleep stage W,W,1.283397703189891e-10,1.6933872038434542e-11,6.7531424173077185e-12,1.4346013327659453e-11,0.7713987609921963,0.10178269664018591,0.040590424001594495,0.0862281183660233,0.713321685019883,0.5859375
SC4001,79,2370.0,2400.0,Sleep stage W,W,8.844125233535146e-11,1.9415179945437754e-11,6.632904710863865e-12,1.2882946830491646e-11,0.6943524107555903,0.15242860819350612,0.05207494528500148,0.10114403576590217,0.7597319024456395,1.171875
SC4001,80,2400.0,2430.0,Sleep stage W,W,1.6221213227640296e-10,1.3848388480560837e-11,5.289415870326409e-12,1.1042466033267236e-11,0.8431316935242902,0.07197991339083114,0.027492852093846203,0.0573955409910324,0.6820453278520296,1.07421875
SC4001,81,2430.0,2460.0,Sleep stage W,W,1.4768865622336413e-10,1.5593929695032068e-11,6.568446895504223e-12,1.2492919970971706e-11,0.8099454572952356,0.08551931367545626,0.03602229081462121,0.06851293821468676,0.6921403064747252,0.5859375
SC4001,82,2460.0,2490.0,Sleep stage W,W,1.8901841202521838e-10,1.8630312540919663e-11,5.973939410174744e-12,9.228974145315797e-12,0.8481804918214485,0.08359962124555513,0.02680680052669961,0.04141308640629683,0.6687521472719173,0.5859375
SC4001,83,2490.0,2520.0,Sleep stage W,W,2.4983841133097836e-10,2.209344612992884e-11,5.6546361960244485e-12,1.0953079973943697e-11,0.8658722551887915,0.07656989941418808,0.019597437276518425,0.037960408120502116,0.6699930684406495,1.171875
SC4001,84,2520.0,2550.0,Sleep stage W,W,3.1376595660949393e-10,2.3388402175065217e-11,6.0747404438354214e-12,9.234607516676936e-12,0.890207844396397,0.06635690917244277,0.01723508074046652,0.026200165690693666,0.6138860397252371,0.5859375
SC4001,85,2550.0,2580.0,Sleep stage W,W,3.164630427701929e-10,3.983088755073497e-11,8.256408841230083e-12,1.3701292703189056e-11,0.8366468670856916,0.10530261919640387,0.021827820809426846,0.036222692908477794,0.6752392818692147,0.5859375
SC4001,86,2580.0,2610.0,Sleep stage W,W,5.619795077958449e-10,4.360572972089027e-11,1.1097265975430995e-11,1.5656827210417204e-11,0.888730908405519,0.06895938241330103,0.017549542526638314,0.024760166654541515,0.5798406132920823,0.5859375
SC4001,87,2610.0,2640.0,Sleep stage W,W,4.0076431128222134e-10,3.900337456854169e-11,1.1835960253855106e-11,2.012170202066749e-11,0.8495712873495667,0.08268238016792513,0.025090787045667924,0.042655545436840435,0.6483481196187114,0.5859375
SC4001,88,2640.0,2670.0,Sleep stage W,W,3.1530730670894626e-10,3.555550857974357e-11,9.859321341481952e-12,1.9049356995139747e-11,0.8302553298537814,0.09362342665672319,0.025961193788834797,0.050160049700660625,0.6882423058236535,0.5859375
SC4001,89,2670.0,2700.0,Sleep stage W,W,6.231178273332907e-10,5.385532736672584e-11,1.1185123968733953e-11,1.714328607764666e-11,0.8834771656253777,0.07635787308382112,0.015858640513233158,0.02430632077756812,0.6035223277203859,0.5859375
SC4001,90,2700.0,2730.0,Sleep stage W,W,5.730037074872145e-10,6.157700472286563e-11,1.1384400595766088e-11,1.974035345899642e-11,0.8607465861775756,0.09249887201372023,0.017101257497015875,0.029653284311688326,0.6775253910782006,1.07421875
SC4001,91,2730.0,2760.0,Sleep stage W,W,5.988911564627094e-10,7.622724464729529e-11,1.766408059412079e-11,2.7471743060687406e-11,0.8314996786839638,0.10583380426846649,0.024524785814187627,0.038141731233382,0.6744473751786563,0.5859375
SC4001,92,2760.0,2790.0,Sleep stage W,W,6.169348320913062e-10,7.660446833407274e-11,1.7094508970012814e-11,2.157542741607302e-11,0.8425663062895227,0.10462100787974284,0.023346480910912695,0.0294662049198219,0.6680934340581054,1.171875
SC4001,93,2790.0,2820.0,Sleep stage W,W,5.143660528585826e-10,9.089307172662346e-11,2.016710409252713e-11,3.2646762116683115e-11,0.7816246222742667,0.13812004594946017,0.030645694891962807,0.049609636884310374,0.7117773410506208,1.26953125
SC4001,94,2820.0,2850.0,Sleep stage W,W,7.443197443147641e-10,9.319402657559266e-11,2.0710505798260158e-11,3.2347966776779566e-11,0.8357769398004878,0.10464510572770142,0.02325527878307929,0.03632267568873143,0.6985712667192269,1.07421875
SC4001,95,2850.0,2880.0,Sleep stage W,W,5.127803953255232e-10,6.211581486166504e-11,1.1124955933298946e-11,2.0051495139747584e-11,0.8460708230252052,0.10248905590379999,0.018355812173026106,0.03308430889796875,0.6614592862440302,0.5859375
SC4001,96,2880.0,2910.0,Sleep stage W,W,4.919699450442786e-10,6.56053908035437e-11,9.282368139439263e-12,1.406954893533111e-11,0.8468701417763105,0.11293219671394118,0.015978537919748997,0.024219123589999395,0.6793848292822064,1.26953125
SC4001,97,2910.0,2940.0,Sleep stage W,W,4.801865962119703e-10,6.026268619633967e-11,1.0287582145142625e-11,1.5825316393037446e-11,0.8475443867604752,0.10636552919163395,0.018157904800416347,0.02793217924747451,0.6921254465342143,1.171875
SC4001,98,2940.0,2970.0,Sleep stage W,W,3.561809905935779e-10,3.7986165510426007e-11,7.965706278261358e-12,1.2832855614255259e-11,0.8583383521733824,0.09154049084783558,0.019196058693041605,0.030925098285740468,0.6426903485473296,0.5859375
SC4001,99,2970.0,3000.0,Sleep stage W,W,3.7407800396714984e-10,5.2081809519505814e-11,1.0928678213325037e-11,1.285674345304096e-11,0.8313856326091104,0.11575144139884788,0.0242889075369546,0.028574018455087134,0.6908658110321532,0.5859375
SC4001,100,3000.0,3030.0,Sleep stage W,W,6.858759468671621e-10,5.110781792061526e-11,1.1898397148012716e-11,1.4515201096772345e-11,0.8984520776212144,0.06694785755820758,0.015586112454917133,0.019013952365660985,0.6294778500484844,0.5859375
SC4001,101,3030.0,3060.0,Sleep stage W,W,3.26199886806725e-10,7.014988042965958e-11,7.956984532171574e-12,9.868533421023775e-12,0.7875889713154033,0.16937244432040402,0.01921163530684704,0.023826949057345767,0.7060452319453436,1.3671875
SC4001,102,3060.0,3090.0,Sleep stage W,W,3.9357625547006996e-10,3.8180297906767686e-11,7.925843919983041e-12,1.2464712956978087e-11,0.8704606234222046,0.08444220263917282,0.01752934772829603,0.027567826210326562,0.6443992546675784,1.07421875
SC4001,103,3090.0,3120.0,Sleep stage W,W,4.649925912552841e-10,4.417121853409193e-11,9.409690528090947e-12,1.5693900885139806e-11,0.8703368204921565,0.08267623746959843,0.01761232391665718,0.029374618121587977,0.6672340552877505,0.5859375
SC4001,104,3120.0,3150.0,Sleep stage W,W,3.071072111308262e-10,2.7415566665859914e-11,7.1473994561432e-12,1.0314403278238776e-11,0.8725018882005238,0.07788854450526154,0.020306001602000096,0.029303565692214664,0.6444772523632206,0.5859375
SC4001,105,3150.0,3180.0,Sleep stage W,W,4.0990413592014043e-10,3.2637668754667906e-11,1.0190185852443312e-11,2.940528923131668e-11,0.8501813759877708,0.06769372567707545,0.021135444779433105,0.06098945355572062,0.6431948444292989,0.5859375
SC4001,106,3180.0,3210.0,Sleep stage W,W,6.415066777838636e-10,5.48925268941937e-11,1.0461940218439353e-11,1.5891147746092274e-11,0.8875885753863635,0.07594929473484054,0.014475139442570993,0.02198699043622497,0.6388013053569371,0.5859375
SC4001,107,3210.0,3240.0,Sleep stage W,W,7.384386165691942e-10,8.451911548530831e-11,1.372641673879822e-11,1.8931180622100766e-11,0.8630497738671089,0.09878167510516195,0.016042742885610504,0.022125808142118585,0.6612116473972439,0.5859375
SC4001,108,3240.0,3270.0,Sleep stage W,W,2.47032614197566e-10,3.034371243618303e-11,6.747076235406259e-12,8.469897278602757e-12,0.8442866397583809,0.10370610817424604,0.023059571876727945,0.028947680190645187,0.6890131263551911,2.05078125
SC4001,109,3270.0,3300.0,Sleep stage W,W,2.787896145481125e-10,3.7937020973073416e-11,7.925606852678013e-12,1.1547283461698388e-11,0.829238571515626,0.11284079261797857,0.023574116688535977,0.03434651917785943,0.6910674166695036,1.171875
SC4001,110,3300.0,3330.0,Sleep stage W,W,1.0696645253703383e-10,1.5143571088389795e-11,4.521285024469915e-12,7.353725473694948e-12,0.7983462723035725,0.11302434773738451,0.03374470181721533,0.05488467814182764,0.7198636064013412,1.07421875
SC4001,111,3330.0,3360.0,Sleep stage W,W,5.573003124443835e-10,4.450807008480888e-11,1.142226408061218e-11,1.4085477863872593e-11,0.8883883112552903,0.07094998573829339,0.018208146793923945,0.022453556212492405,0.6233413959207819,0.5859375
